source,topic,decay_rate,half_life_days,r2,n_obs,avg_tone,first_date,year,tone_category
fox,"EPU_POLICY_LAW,268",6.332782251023498e-05,10945.381557180803,0.25040460796554986,5,,2016-02-02 19:15:00,2016,unknown
fox,"GENERAL_GOVERNMENT,1183",5.11600106752723e-05,13548.612899234036,0.13013804136359763,6,,2016-03-05 13:15:00,2016,unknown
fox,"GENERAL_GOVERNMENT,1709",6.666233501017651e-05,10397.883309279987,0.2829899338851539,5,,2016-06-27 20:45:00,2016,unknown
fox,"GENERAL_GOVERNMENT,2023",3.955091190696089e-05,17525.441188069108,0.0647695818482521,5,,2016-10-15 04:45:00,2016,unknown
fox,"GENERAL_GOVERNMENT,823",7.602070562567832e-05,9117.873543202335,0.2577989280582512,6,,2016-09-24 05:15:00,2016,unknown
fox,"GENERAL_HEALTH,1003",6.16206162827629e-05,11248.62460607748,0.3587879746784062,7,,2016-02-03 14:00:00,2016,unknown
fox,"GENERAL_HEALTH,1463",9.077569794193631e-05,7635.823202409409,0.5227607763425036,9,,2016-02-03 14:00:00,2016,unknown
fox,"GENERAL_HEALTH,337",4.954730264134772e-05,13989.604753609878,0.2945477080480251,16,,2016-02-03 14:00:00,2016,unknown
fox,"GENERAL_HEALTH,6",1.693153903424473e-05,40938.2265343999,0.032930296581860086,57,,2016-09-15 12:15:00,2016,unknown
fox,"GENERAL_HEALTH,626",6.745761423711632e-05,10275.299362404134,0.3585626661740998,6,,2016-02-03 14:00:00,2016,unknown
fox,"KILL,112",2.3122130788079253e-35,2.9977651580333647e+34,0.0,27,,2016-03-09 03:45:00,2016,unknown
fox,"KILL,163",2.2598988033405006e-05,30671.60261934562,0.05484418703406191,15,,2016-01-27 15:15:00,2016,unknown
fox,"KILL,56",3.749878991640546e-35,1.84845212900243e+34,0.0,29,,2016-01-04 10:15:00,2016,unknown
fox,"KILL,62",1.953562492759524e-05,35481.18799009257,0.06445383764049772,17,,2016-01-02 10:00:00,2016,unknown
fox,"KILL,648",6.507050930009568e-05,10652.247662043826,0.22506223203331843,6,,2016-02-03 14:00:00,2016,unknown
fox,"KILL,90",8.126071304608451e-06,85299.17528127623,0.014028950455851619,24,,2016-03-29 15:00:00,2016,unknown
fox,"LEADER,104",1.0041166022439374e-34,6.903054675233365e+33,0.0,31,,2016-05-11 13:45:00,2016,unknown
fox,"LEADER,108",9.336468486542922e-36,7.424083116212623e+34,0.0,59,,2016-04-20 19:30:00,2016,unknown
fox,"LEADER,109",1.4259691491233107e-35,4.860884830405299e+34,0.0,30,,2016-01-02 15:45:00,2016,unknown
fox,"LEADER,110",3.823109018738343e-35,1.8130458147089132e+34,0.0,39,,2016-02-16 12:00:00,2016,unknown
fox,"LEADER,111",2.514192074782518e-35,2.7569380538275055e+34,0.0,28,,2016-05-29 20:30:00,2016,unknown
fox,"LEADER,113",1.9353078023154703e-35,3.5815862455090585e+34,0.0,36,,2016-11-24 19:00:00,2016,unknown
fox,"LEADER,114",3.5240536511147204e-36,1.9669030303800585e+35,0.0,34,,2016-03-17 04:45:00,2016,unknown
fox,"LEADER,125",4.654344503189839e-36,1.4892476912375077e+35,0.0,25,,2016-03-24 18:15:00,2016,unknown
fox,"LEADER,129",1.917591783598572e-35,3.614675378193258e+34,0.0,26,,2016-01-12 21:30:00,2016,unknown
fox,"LEADER,131",8.464464160202053e-35,8.188907973867531e+33,0.0,39,,2016-03-24 13:00:00,2016,unknown
fox,"LEADER,135",1.7772293184257578e-35,3.9001561215179833e+34,0.0,30,,2016-03-22 12:30:00,2016,unknown
fox,"LEADER,136",1.542515053745216e-35,4.493616959374165e+34,0.0,31,,2016-01-08 05:00:00,2016,unknown
fox,"LEADER,140",1.450973231594395e-35,4.777119008586285e+34,0.0,26,,2016-01-01 17:30:00,2016,unknown
fox,"LEADER,144",8.032150328596553e-36,8.629658960591913e+34,0.0,30,,2016-02-12 16:45:00,2016,unknown
fox,"LEADER,162",4.506643421755372e-35,1.5380564107065723e+34,0.0,38,,2016-04-03 15:45:00,2016,unknown
fox,"LEADER,168",1.0549959569823226e-35,6.570140633928132e+34,0.0,34,,2016-01-15 12:00:00,2016,unknown
fox,"LEADER,169",1.350806614991058e-35,5.131357611574428e+34,0.0,25,,2016-04-08 21:15:00,2016,unknown
fox,"LEADER,170",1.6989176192252216e-35,4.0799340280904837e+34,0.0,39,,2016-07-01 20:00:00,2016,unknown
fox,"LEADER,173",1.5903934279743641e-35,4.358337807285747e+34,0.0,31,,2016-01-07 02:15:00,2016,unknown
fox,"LEADER,179",1.4718263516187708e-35,4.709435863800071e+34,0.0,31,,2016-07-21 03:45:00,2016,unknown
fox,"LEADER,18",1.5312095431199854e-35,4.5267950665171e+34,0.0,31,,2016-01-06 20:30:00,2016,unknown
fox,"LEADER,182",4.554181695446283e-36,1.522001595265779e+35,0.0,25,,2016-06-21 20:30:00,2016,unknown
fox,"LEADER,184",3.89400183649801e-35,1.7800381449827792e+34,0.0,38,,2016-05-13 15:00:00,2016,unknown
fox,"LEADER,189",1.7951715705460552e-05,38611.75120710628,0.0813682579797349,23,,2016-01-23 22:45:00,2016,unknown
fox,"LEADER,19",4.397994048377391e-06,157605.30208440757,0.005822752985362056,56,,2016-04-23 18:15:00,2016,unknown
fox,"LEADER,198",5.384480964419746e-35,1.2873054712983682e+34,0.0,31,,2016-03-08 13:45:00,2016,unknown
fox,"LEADER,201",4.255746949956275e-35,1.6287321325979377e+34,0.0,36,,2016-01-25 05:45:00,2016,unknown
fox,"LEADER,202",1.982453151866725e-35,3.4964114027474566e+34,0.0,35,,2016-06-25 02:15:00,2016,unknown
fox,"LEADER,209",4.285631404779927e-36,1.6173746995293437e+35,0.0,26,,2016-09-16 21:15:00,2016,unknown
fox,"LEADER,21",2.3949075055399068e-35,2.894254491902319e+34,0.0,47,,2016-01-18 17:00:00,2016,unknown
fox,"LEADER,219",1.881614182058899e-35,3.6837901583070026e+34,0.0,28,,2016-07-07 15:15:00,2016,unknown
fox,"LEADER,237",1.6529816830715894e-35,4.19331434618157e+34,0.0,29,,2016-03-10 12:00:00,2016,unknown
fox,"LEADER,24",1.723228235536591e-35,4.022375946875709e+34,0.0,36,,2016-01-26 16:00:00,2016,unknown
fox,"LEADER,240",1.3226115322518245e-35,5.240746535604609e+34,0.0,26,,2016-01-04 13:00:00,2016,unknown
fox,"LEADER,245",1.666890902290913e-35,4.158323616784455e+34,0.0,31,,2016-04-13 14:30:00,2016,unknown
fox,"LEADER,246",2.2982660604918896e-35,3.0159570838007913e+34,0.0,28,,2016-01-13 11:45:00,2016,unknown
fox,"LEADER,256",1.722121673890177e-35,4.0249605534210854e+34,0.0,31,,2016-02-14 11:00:00,2016,unknown
fox,"LEADER,261",3.7427403497164603e-35,1.8519777376821136e+34,0.0,30,,2016-03-24 10:45:00,2016,unknown
fox,"LEADER,268",2.717691983584458e-05,25504.994118050476,0.146128562888595,26,,2016-02-11 20:15:00,2016,unknown
fox,"LEADER,27",5.225866566255682e-36,1.3263774950468803e+35,0.0,25,,2016-03-08 00:45:00,2016,unknown
fox,"LEADER,276",9.534205181388231e-36,7.270109750868812e+34,0.0,27,,2016-06-13 08:45:00,2016,unknown
fox,"LEADER,279",2.4822621215182383e-35,2.792401231728067e+34,0.0,29,,2016-01-16 17:45:00,2016,unknown
fox,"LEADER,290",7.886183714636622e-36,8.789386674742005e+34,0.0,26,,2016-01-24 21:00:00,2016,unknown
fox,"LEADER,301",4.022321774098956e-36,1.7232514440374873e+35,0.0,26,,2016-01-19 16:30:00,2016,unknown
fox,"LEADER,305",8.631960103006759e-35,8.030009085868021e+33,0.0,31,,2016-03-08 03:00:00,2016,unknown
fox,"LEADER,310",1.600171847136708e-35,4.331704634100636e+34,0.0,30,,2016-01-25 17:45:00,2016,unknown
fox,"LEADER,311",2.4266815792328784e-35,2.8563581909212113e+34,0.0,28,,2016-01-05 22:30:00,2016,unknown
fox,"LEADER,319",1.6080116747195837e-35,4.310585497961767e+34,0.0,25,,2016-01-27 12:45:00,2016,unknown
fox,"LEADER,331",6.933125238197547e-36,9.997615169867429e+34,0.0,30,,2016-01-12 02:15:00,2016,unknown
fox,"LEADER,341",1.5896018284107172e-35,4.360508198791853e+34,0.0,30,,2016-02-18 06:15:00,2016,unknown
fox,"LEADER,35",7.356788639772478e-36,9.421871614098487e+34,0.0,27,,2016-02-12 16:45:00,2016,unknown
fox,"LEADER,354",2.8719430334071863e-35,2.41351298579769e+34,0.0,28,,2016-02-18 20:30:00,2016,unknown
fox,"LEADER,368",9.421619676598692e-36,7.356985362947478e+34,0.0,25,,2016-01-26 02:00:00,2016,unknown
fox,"LEADER,377",8.434420336369816e-36,8.218077270479937e+34,0.0,25,,2016-02-05 05:45:00,2016,unknown
fox,"LEADER,380",3.9760937639529563e-35,1.7432868078815918e+34,0.0,27,,2016-04-07 02:15:00,2016,unknown
fox,"LEADER,384",1.8673230063518587e-35,3.7119832948137307e+34,0.0,27,,2016-10-22 04:00:00,2016,unknown
fox,"LEADER,47",4.115167021997794e-36,1.6843719267157288e+35,0.0,35,,2016-02-22 18:45:00,2016,unknown
fox,"LEADER,48",5.584134532166709e-36,1.2412795153253518e+35,0.0,47,,2016-03-17 13:30:00,2016,unknown
fox,"LEADER,481",4.450129448394433e-36,1.5575888040965339e+35,0.0,25,,2016-01-05 10:30:00,2016,unknown
fox,"LEADER,484",7.867455062083987e-36,8.81031000609668e+34,0.0,28,,2016-01-11 04:30:00,2016,unknown
fox,"LEADER,50",2.0761302341465734e-35,3.338649807028481e+34,0.0,36,,2016-01-25 09:00:00,2016,unknown
fox,"LEADER,509",4.793262406852228e-36,1.4460864474455934e+35,0.0,25,,2016-03-27 14:45:00,2016,unknown
fox,"LEADER,62",6.58920322057332e-36,1.051943850199896e+35,0.0,38,,2016-02-14 09:30:00,2016,unknown
fox,"LEADER,63",4.893065331128786e-36,1.4165908968152739e+35,0.0,25,,2016-02-06 13:45:00,2016,unknown
fox,"LEADER,66",4.0274513699874355e-35,1.7210566109507306e+34,0.0,38,,2016-02-17 13:45:00,2016,unknown
fox,"LEADER,67",6.956119352615283e-36,9.964567101617423e+34,0.0,37,,2016-02-17 06:00:00,2016,unknown
fox,"LEADER,68",7.80757029566468e-35,8.877885876286378e+33,0.0,30,,2016-01-06 04:45:00,2016,unknown
fox,"LEADER,688",8.572612773349319e-36,8.085600025173338e+34,0.0,25,,2016-03-01 05:00:00,2016,unknown
fox,"LEADER,69",3.1370951083082916e-35,2.2095191781856162e+34,0.0,34,,2016-02-20 22:00:00,2016,unknown
fox,"LEADER,70",4.07194661419745e-36,1.702250167384769e+35,0.0,34,,2016-01-12 04:45:00,2016,unknown
fox,"LEADER,71",4.176800020783874e-36,1.6595172790433478e+35,0.0,35,,2016-02-19 20:15:00,2016,unknown
fox,"LEADER,76",1.786256962274329e-35,3.8804449482867484e+34,0.0,30,,2016-02-03 00:30:00,2016,unknown
fox,"LEADER,77",2.82323857721837e-35,2.4551491544256136e+34,0.0,28,,2016-02-18 18:00:00,2016,unknown
fox,"LEADER,79",7.211144622219698e-35,9.612165847071644e+33,0.0,39,,2016-01-08 08:15:00,2016,unknown
fox,"LEADER,80",3.4851721940296006e-36,1.988846295019127e+35,0.0,34,,2016-01-28 21:45:00,2016,unknown
fox,"LEADER,82",3.3874510343500055e-35,2.046220516639729e+34,0.0,30,,2016-01-17 21:00:00,2016,unknown
fox,"LEADER,89",3.601828658491067e-36,1.9244312994342406e+35,0.0,35,,2016-03-24 20:00:00,2016,unknown
fox,"LEADER,90",1.4608869504058392e-35,4.74470102130344e+34,0.0,38,,2016-02-15 10:45:00,2016,unknown
fox,"LEADER,95",3.904901173291941e-35,1.7750697131615311e+34,0.0,31,,2016-04-01 07:30:00,2016,unknown
fox,"LEADER,98",6.420776987718668e-06,107953.78532625594,0.01089404869516275,39,,2016-04-10 09:00:00,2016,unknown
fox,"LEGISLATION,194",1.1305578128299994e-06,613101.9331288041,6.970746620482693e-05,6,,2016-08-15 16:15:00,2016,unknown
fox,"LEGISLATION,268",3.9417990810075484e-05,17584.53859050504,0.11804055018422399,6,,2016-01-25 05:45:00,2016,unknown
fox,"MEDICAL,1549",5.229517916894417e-05,13254.51392604799,0.1647536632241824,6,,2016-01-04 12:45:00,2016,unknown
fox,"MEDICAL,6",1.5762490540849483e-05,43974.47083401008,0.02954835909612319,62,,2016-09-15 12:15:00,2016,unknown
fox,"SECURITY_SERVICES,150",8.767164919549653e-36,7.906172484725547e+34,0.0,27,,2016-05-04 15:30:00,2016,unknown
fox,"SECURITY_SERVICES,542",6.004269310058953e-05,11544.238686940904,0.04892678902260206,6,,2016-01-12 13:15:00,2016,unknown
fox,"SOC_GENERALCRIME,8",2.503347184828176e-35,2.7688815389285336e+34,0.0,44,,2016-09-14 23:30:00,2016,unknown
fox,"TAX_DISEASE_CORONAVIRUS,128",0.0004447867913932192,1558.3807657344753,0.1487190377495926,8,,2020-02-27 23:15:00,2020,unknown
fox,"TAX_DISEASE_CORONAVIRUS,181",0.00015529128214589896,4463.529252780082,0.01846037957336555,16,,2020-03-10 17:00:00,2020,unknown
fox,"TAX_DISEASE_CORONAVIRUS,38",9.160717972085826e-05,7566.515885240389,0.0013855875115982297,894,,2020-01-23 17:00:00,2020,unknown
fox,"TAX_DISEASE_CORONAVIRUS,44",0.000182561640917828,3796.7843467836415,0.00873424415787838,71,,2020-02-27 16:00:00,2020,unknown
fox,"TAX_ETHNICITY_AMERICAN,8",3.3277676758228793e-35,2.0829193864579086e+34,0.0,29,,2016-04-21 23:30:00,2016,unknown
fox,"TAX_FNCACT_ACTOR,5",1.9975773910718654e-35,3.469939055467656e+34,0.0,28,,2016-05-09 15:00:00,2016,unknown
fox,"TAX_FNCACT_AUTHORITIES,11",6.439384128125961e-36,1.0764184381118296e+35,0.0,51,,2016-04-22 15:45:00,2016,unknown
fox,"TAX_FNCACT_DIRECTOR,576",7.075276206851631e-05,9796.750830571224,0.22972633008498833,5,,2016-02-03 14:00:00,2016,unknown
fox,"TAX_FNCACT_JUDGE,5",1.0602257327579132e-35,6.537732099341671e+34,0.0,26,,2016-05-26 19:45:00,2016,unknown
fox,"TAX_FNCACT_LEADER,22",3.315032592623533e-06,209092.1163497175,0.0005436957780120544,29,,2016-09-07 03:00:00,2016,unknown
fox,"TAX_FNCACT_MAN,5",1.34134812369409e-35,5.167541284144858e+34,0.0,78,,2016-07-27 13:00:00,2016,unknown
fox,"TAX_FNCACT_MAYOR,19",1.2330314282884106e-05,56214.883469930144,0.011589524167747944,20,,2016-12-13 15:30:00,2016,unknown
fox,"TAX_FNCACT_MINISTER,746",5.4170331278920994e-05,12795.697648422281,0.04054774434195385,5,,2016-04-21 13:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,100",5.188407016149162e-36,1.3359537491998835e+35,0.0,25,,2016-04-09 17:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,102",1.1167421108489233e-35,6.206868835930524e+34,0.0,34,,2016-01-02 16:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,103",2.5003614520567046e-35,2.772187917030108e+34,0.0,27,,2016-02-23 12:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,107",1.465712400953433e-35,4.72908041242647e+34,0.0,37,,2016-04-02 16:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,115",1.5085238771995845e-35,4.5948704626850185e+34,0.0,28,,2016-01-05 02:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,116",5.989047345098651e-36,1.1573579913793917e+35,0.0,26,,2016-02-13 17:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,133",3.0693642220545094e-35,2.258276080692634e+34,0.0,28,,2016-07-19 20:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,135",2.009558757838998e-35,3.4492506270646648e+34,0.0,26,,2016-03-30 16:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,144",1.699974577712583e-35,4.0773973308037115e+34,0.0,25,,2016-02-12 16:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,147",7.828038822571578e-36,8.854672240016313e+34,0.0,26,,2016-01-13 23:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,152",4.1241254066910887e-36,1.680713150563669e+35,0.0,25,,2016-01-16 07:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,154",1.3211735328733646e-35,5.246450699420603e+34,0.0,26,,2016-08-02 04:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,163",6.535383697070747e-35,1.0606067106214801e+34,0.0,31,,2016-01-15 18:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,17",3.666203175005345e-36,1.8906403913605653e+35,0.0,25,,2016-02-16 19:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,170",1.7660967700657843e-35,3.9247406614878e+34,0.0,36,,2016-07-01 20:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,177",4.7951519034600493e-35,1.445516627032794e+34,0.0,31,,2016-06-24 02:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,178",9.163906840032683e-36,7.5638828794278e+34,0.0,26,,2016-04-13 14:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,193",8.276833721669217e-36,8.374545192870637e+34,0.0,27,,2016-01-28 18:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,197",2.687415557976168e-35,2.579233340012137e+34,0.0,27,,2016-04-07 12:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,200",1.6276348086376285e-35,4.258616102835298e+34,0.0,27,,2016-05-14 05:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,201",2.2702699233647564e-35,3.0531487618557494e+34,0.0,27,,2016-02-16 16:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,203",5.653219877820684e-35,1.226110421212121e+34,0.0,28,,2016-02-12 17:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,213",1.006424718569823e-35,6.887223333951298e+34,0.0,30,,2016-09-14 20:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,222",1.4390721251609234e-35,4.816625716257513e+34,0.0,26,,2016-01-11 04:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,310",1.9192802189356124e-35,3.6114954644004425e+34,0.0,26,,2016-01-25 17:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,44",1.237721472906424e-35,5.600187083547105e+34,0.0,26,,2016-01-13 16:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,48",1.9964633992950873e-35,3.471875220976664e+34,0.0,36,,2016-03-17 13:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,56",4.601198653119061e-35,1.5064491512229635e+34,0.0,28,,2016-04-13 14:00:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,57",7.472654999083361e-36,9.275781909441433e+34,0.0,39,,2016-02-27 13:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,64",4.3125016282045094e-36,1.6072972031515129e+35,0.0,35,,2016-01-04 21:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,640",3.6078643670187614e-05,19212.118584510546,0.09601037362195741,14,,2016-03-30 16:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,68",1.3568093843469405e-35,5.108655560291329e+34,0.0,25,,2016-01-06 04:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,687",3.8991384281947395e-05,17776.93183570467,0.15815227823002742,11,,2016-03-10 19:45:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,69",1.2909395002069177e-35,5.369323507792925e+34,0.0,28,,2020-01-18 19:15:00,2020,unknown
fox,"TAX_FNCACT_PRESIDENT,89",4.824717855175698e-35,1.436658476964356e+34,0.0,29,,2016-01-10 21:15:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,95",3.0100383606999356e-35,2.302785205696731e+34,0.0,28,,2016-04-01 07:30:00,2016,unknown
fox,"TAX_FNCACT_PRESIDENT,96",4.137055487133128e-36,1.6754601979976785e+35,0.0,25,,2016-03-21 08:15:00,2016,unknown
fox,"TAX_FNCACT_PRINCE,6",1.649800070118712e-05,42014.0108558772,0.045167851888787136,42,,2016-07-23 20:45:00,2016,unknown
fox,"TAX_FNCACT_SPEAKER,13",1.8121111392461837e-35,3.8250809541863206e+34,0.0,47,,2016-05-09 17:15:00,2016,unknown
fox,"TAX_POLITICAL_PARTY_REPUBLICAN,10",1.906123139137572e-35,3.636423934675913e+34,0.0,70,,2016-04-26 23:15:00,2016,unknown
fox,"TAX_POLITICAL_PARTY_REPUBLICAN,259",6.598938998256102e-05,10503.918595748844,0.3016161798873137,5,,2016-03-28 15:30:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,101",9.200559253201489e-35,7.533750519771426e+33,0.0,30,,2016-05-03 18:30:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,14",2.4678821534239936e-35,2.808672122363127e+34,0.0,43,,2016-07-14 01:00:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,141",2.411672180523616e-35,2.874135158823497e+34,0.0,26,,2016-12-15 22:30:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,147",2.9842561372372934e-35,2.322679919832999e+34,0.0,25,,2016-02-24 05:45:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,19",4.110669542096278e-05,16862.14796547396,0.1454120485043594,24,,2016-02-20 05:30:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,282",5.834599390495937e-05,11879.944691473123,0.12873197990060392,11,,2020-03-04 16:00:00,2020,unknown
fox,"TAX_WORLDMAMMALS_FOX,51",8.21514013815867e-06,84374.35867226805,0.002542590243209797,124,,2016-03-01 23:15:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,58",4.420677481544383e-35,1.5679659587330748e+34,0.0,31,,2016-07-01 10:00:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,62",8.705073201601768e-05,7962.565787871875,0.582570871332412,11,,2016-02-21 05:00:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,8",0.0007185449080519,964.6539454843366,0.019504697631402834,841,,2024-01-22 17:30:00,2024,unknown
fox,"TAX_WORLDMAMMALS_FOX,90",1.7646857251122688e-05,39278.788891197466,0.005297401110908373,135,,2016-03-09 10:45:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,95",2.602352447640223e-35,2.663540755935967e+34,0.0,25,,2016-04-18 14:45:00,2016,unknown
fox,"TAX_WORLDMAMMALS_FOX,99",8.551790309317104e-06,81052.87378302147,0.00652828371797709,135,,2016-12-14 22:30:00,2016,unknown
fox,"TRIAL,339",3.092096291894255e-05,22416.739814247994,0.08824184632483478,10,,2016-02-27 21:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,103",3.588540578385144e-35,1.9315573153470205e+34,0.0,37,,2016-02-23 12:15:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,104",3.022616836387805e-36,2.293202274980691e+35,0.0,45,,2016-02-07 01:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,109",1.2973194159104773e-35,5.342918421316347e+34,0.0,39,,2016-01-02 15:45:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,128",1.0787369505252474e-35,6.425544060787435e+34,0.0,34,,2016-04-04 13:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,13",1.5525102457681116e-35,4.464686674045153e+34,0.0,44,,2016-01-24 21:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,132",1.5118401960349263e-35,4.584791318406858e+34,0.0,30,,2016-04-13 02:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,133",1.0739167822011242e-35,6.454384474179229e+34,0.0,35,,2016-05-05 21:45:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,135",7.055526898812183e-35,9.824173169499765e+33,0.0,31,,2016-02-27 18:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,136",3.627503808300281e-36,1.9108103455988634e+35,0.0,35,,2016-01-08 05:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,140",5.380517434269188e-36,1.2882537581705511e+35,0.0,25,,2016-08-09 21:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,142",7.071867003228067e-36,9.80147364541142e+34,0.0,36,,2016-01-06 06:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,156",8.83440341364722e-36,7.845998740437691e+34,0.0,28,,2016-01-04 22:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,157",7.906360991485314e-36,8.766955889143236e+34,0.0,30,,2016-02-11 06:45:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,159",7.752854283319459e-06,89405.41834396089,0.01440599823384281,37,,2016-04-25 15:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,160",2.5852612376345155e-35,2.6811494732894656e+34,0.0,43,,2016-03-02 16:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,161",6.691185940670009e-36,1.035910803714025e+35,0.0,39,,2016-02-04 18:15:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,163",7.417669663007384e-36,9.344540968395175e+34,0.0,37,,2016-01-15 18:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,169",3.484723038178702e-36,1.9891026430674967e+35,0.0,34,,2016-03-09 05:15:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,17",6.829598028343132e-06,101491.65114599044,0.03202572100659018,77,,2016-02-16 19:45:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,170",2.926792565192966e-35,2.368282565711128e+34,0.0,39,,2016-01-22 16:15:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,173",6.806286051286736e-36,1.0183926672151915e+35,0.0,37,,2016-01-07 02:15:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,177",1.3677622101843332e-35,5.0677462456469675e+34,0.0,36,,2016-04-06 03:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,179",2.693079449441506e-35,2.5738088815155116e+34,0.0,36,,2016-01-24 21:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,182",1.5789861383539693e-35,4.389824354522351e+34,0.0,29,,2016-04-25 23:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,183",8.927738242061023e-36,7.763972932072973e+34,0.0,25,,2016-05-02 12:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,189",1.3339387696371324e-35,5.196244357966297e+34,0.0,36,,2016-01-23 22:45:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,194",4.379262459396492e-36,1.582794333490275e+35,0.0,26,,2016-05-09 00:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,1963",8.057462711160116e-05,8602.549033207324,0.14427179580497285,6,,2016-02-16 23:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,197",3.1712062812641394e-35,2.1857524206329325e+34,0.0,39,,2016-04-07 12:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,198",5.040309494971486e-35,1.3752075765416197e+34,0.0,31,,2016-02-11 01:30:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,200",2.153834782386409e-35,3.2182003291447967e+34,0.0,30,,2016-04-03 06:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,202",7.838051362841725e-36,8.8433610405513e+34,0.0,27,,2016-02-21 05:00:00,2016,unknown
fox,"USPEC_POLITICS_GENERAL1,203",2.342993685286445e-35,2.958382623533208e+34,0.0,39,,2016-02-12 17:15:00,2016,unknown
